age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Target
37,State-gov,Some-college,10,Separated,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
30,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
53,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,United-States,1
69,?,Assoc-voc,11,Widowed,?,Not-in-family,White,Female,0,0,1,United-States,0
73,Private,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,37,United-States,0
22,Self-emp-inc,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,35,United-States,0
31,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,45,United-States,0
38,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,40,United-States,1
50,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,0
37,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,37,United-States,0
44,Local-gov,Bachelors,13,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,0
47,Private,Bachelors,13,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,45,United-States,0
27,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0
28,Private,Assoc-acdm,12,Never-married,Other-service,Not-in-family,White,Female,0,0,80,United-States,0
25,Private,HS-grad,9,Never-married,Tech-support,Not-in-family,Black,Female,0,0,40,United-States,0
20,Private,Some-college,10,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States,0
51,Local-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1
46,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1977,40,United-States,1
67,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,6514,0,7,United-States,1
47,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,United-States,0
42,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
52,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,1876,50,United-States,0
42,Federal-gov,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,40,Philippines,1
65,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,1
21,Private,Some-college,10,Never-married,Farming-fishing,Own-child,Black,Male,0,0,10,United-States,0
50,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,5178,0,40,United-States,1
46,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
47,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States,1
57,Private,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0
37,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,0
50,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
58,?,12th,8,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,0
63,Self-emp-not-inc,1st-4th,2,Widowed,Other-service,Unmarried,White,Female,0,0,30,El-Salvador,0
39,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,0
46,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,35,United-States,0
36,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
26,Private,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1628,50,United-States,0
21,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,57,United-States,0
41,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0
44,Local-gov,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,0
22,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
29,Federal-gov,Some-college,10,Never-married,Armed-Forces,Not-in-family,Black,Male,0,0,60,United-States,0
29,Private,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,Japan,0
58,Self-emp-inc,Some-college,10,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,40,United-States,1
36,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0
30,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,0
37,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,43,United-States,1
29,Private,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0
26,Private,5th-6th,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Mexico,0
43,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,0
49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,1
45,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
28,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
20,?,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,25,United-States,0
51,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
32,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,Canada,1
24,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,0
35,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,United-States,1
35,?,Assoc-acdm,12,Never-married,?,Not-in-family,White,Male,0,0,55,United-States,0
41,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
48,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,1
61,Local-gov,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,1471,0,35,United-States,0
20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States,0
27,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,1
55,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,24,United-States,1
39,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1
17,?,10th,6,Never-married,?,Own-child,White,Male,0,0,20,United-States,0
47,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,?,0
52,Private,HS-grad,9,Widowed,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,40,India,1
24,Private,HS-grad,9,Never-married,Sales,Own-child,Black,Female,0,0,20,United-States,0
29,Private,11th,7,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,0
25,Private,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,40,United-States,0
20,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,0
23,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,35,United-States,0
57,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,0
51,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
33,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,3674,0,16,United-States,0
39,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
40,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
71,Private,Bachelors,13,Divorced,Tech-support,Own-child,White,Female,2329,0,16,United-States,0
38,State-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
28,State-gov,Prof-school,15,Never-married,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,0
57,Private,Masters,14,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
47,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
59,State-gov,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
26,Private,HS-grad,9,Never-married,Sales,Not-in-family,Other,Male,0,0,40,United-States,0
35,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
61,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Germany,1
17,?,11th,7,Never-married,?,Own-child,White,Female,0,0,30,United-States,0
36,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,60,?,1
62,?,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,3411,0,50,United-States,0
34,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,1
32,Self-emp-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,50,United-States,1
42,Private,HS-grad,9,Separated,Sales,Own-child,White,Female,0,0,40,United-States,0
39,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
58,Private,5th-6th,3,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,0
61,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1848,60,United-States,1
40,Private,10th,6,Never-married,Craft-repair,Other-relative,Black,Male,0,0,55,United-States,0
31,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,37,United-States,0
36,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,0
23,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,0
33,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,41,United-States,0
52,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
22,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,24,United-States,0
51,Private,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,40,Italy,0
31,Federal-gov,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
49,Self-emp-inc,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0
49,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,40,United-States,0
53,Federal-gov,Some-college,10,Widowed,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,0
52,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,99999,0,40,Japan,1
20,Private,10th,6,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0
26,Private,Assoc-acdm,12,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,0
61,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,6,United-States,0
43,Private,Masters,14,Never-married,Other-service,Not-in-family,White,Female,0,0,30,Poland,0
46,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,52,United-States,0
43,Local-gov,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,0
41,Private,HS-grad,9,Divorced,Sales,Unmarried,Black,Female,0,0,40,United-States,0
44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,0
54,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,0
65,Private,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,20051,0,40,United-States,1
32,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,Canada,0
25,Private,Some-college,10,Separated,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
23,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,0
25,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,0
19,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,50,United-States,0
37,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,0
45,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,45,United-States,0
37,Private,HS-grad,9,Never-married,Sales,Not-in-family,Black,Male,0,0,44,United-States,0
40,Self-emp-not-inc,Some-college,10,Divorced,Exec-managerial,Other-relative,White,Male,0,1564,70,Iran,1
19,?,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,0
17,Private,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,5,United-States,0
27,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,0
40,Local-gov,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,1887,40,?,1
59,Private,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,1762,30,United-States,0
19,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,0
43,Private,10th,6,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,0
42,Private,10th,6,Never-married,Transport-moving,Unmarried,White,Male,0,0,40,United-States,1
54,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,5013,0,40,United-States,0
54,Self-emp-not-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0
51,Private,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2105,0,45,United-States,0
50,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,1
40,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
55,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,25,United-States,0
50,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
42,?,HS-grad,9,Divorced,?,Unmarried,Black,Female,0,0,32,United-States,0
24,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,United-States,1
30,Private,11th,7,Divorced,Sales,Own-child,White,Male,0,0,40,United-States,0
39,Local-gov,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,50,United-States,1
37,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,0
33,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
48,Private,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States,0
43,Self-emp-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,78,Thailand,0
39,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
53,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
52,Self-emp-not-inc,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,0
28,State-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,20,United-States,0
32,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,52,United-States,0
31,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,0,0,90,United-States,1
31,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,1
47,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
19,?,Some-college,10,Never-married,?,Own-child,White,Male,0,0,50,United-States,0
40,Private,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,0
40,Private,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Female,0,0,45,United-States,0
41,Private,11th,7,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
53,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,0
46,Private,11th,7,Divorced,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,0,0,43,Germany,0
45,Self-emp-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,4386,0,35,United-States,1
39,Private,9th,5,Married-civ-spouse,Other-service,Wife,Black,Female,3411,0,34,United-States,0
19,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0
57,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1887,40,United-States,1
49,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,Peru,0
59,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
32,Private,Assoc-voc,11,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,1
18,?,Some-college,10,Never-married,?,Own-child,White,Female,594,0,15,United-States,0
35,State-gov,Some-college,10,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,40,United-States,0
58,Self-emp-inc,10th,6,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,40,United-States,0
28,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,43,Mexico,0
36,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,1
41,Self-emp-not-inc,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,35,United-States,0
47,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
50,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,60,United-States,0
61,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,16,United-States,0
36,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
38,Private,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
56,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,1902,60,United-States,1
50,Private,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,0
45,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,5013,0,40,United-States,0
44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,66,United-States,0
51,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
44,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
